"","V20","EduGroup","RiskGroup","sum_Employment"
"2501",714,6,"1",423.909
"2502",714,6,"3",479.523
"2503",714,7,"3",591.619
"2504",715,2,"2",472.795
"2505",715,3,"1",244.583
"2506",715,3,"2",1638.461
"2507",715,3,"3",5861.618
"2508",715,4,"1",1425.418
"2509",715,4,"2",4088.558
"2510",715,4,"3",10214.808
"2511",715,5,"1",25776.552
"2512",715,5,"2",30956.035
"2513",715,5,"3",79944.1
"2514",715,6,"1",8710.481
"2515",715,6,"2",8869.504
"2516",715,6,"3",10708.929
"2517",715,7,"1",1707.042
"2518",715,7,"2",3029.062
"2519",715,7,"3",88.451
"2520",721,1,"1",372.614
"2521",721,2,"1",24.807
"2522",721,2,"3",133.801
"2523",721,3,"1",8498.624
"2524",721,3,"2",3131.809
"2525",721,3,"3",4945.763
"2526",721,4,"1",27621.651
"2527",721,4,"2",2174.87
"2528",721,4,"3",4339.699
"2529",721,5,"1",104524.509
"2530",721,5,"2",7107.21
"2531",721,5,"3",12991.249
"2532",721,6,"1",23757.31
"2533",721,6,"2",1257.679
"2534",721,6,"3",1280.936
"2535",721,7,"1",4813.889
"2536",721,7,"2",188.579
"2537",729,2,"1",179.534
"2538",729,2,"2",293.557
"2539",729,2,"3",120.614
"2540",729,3,"1",3026.644
"2541",729,3,"2",5554.468
"2542",729,3,"3",4082.319
"2543",729,4,"1",4452.011
"2544",729,4,"2",4203.322
"2545",729,4,"3",2111.126
"2546",729,5,"1",11720.896
"2547",729,5,"2",19014.261
"2548",729,5,"3",6221.227
"2549",729,6,"1",2413.682
"2550",729,6,"2",2880.634
"2551",729,6,"3",888.756
"2552",729,7,"1",1671.866
"2553",729,7,"2",1370.925
"2554",729,7,"3",282.354
"2555",731,1,"2",23.597
"2556",731,1,"3",49.887
"2557",731,3,"2",3282.042
"2558",731,3,"3",140.107
"2559",731,4,"1",85.644
"2560",731,4,"2",2008.748
"2561",731,5,"1",6533.309
"2562",731,5,"2",1178.005
"2563",731,5,"3",812.645
"2564",731,6,"1",992.292
"2565",731,6,"2",306.837
"2566",732,3,"1",4489.008
"2567",732,3,"2",336.402
"2568",732,3,"3",568.385
"2569",732,4,"1",16749.008
"2570",732,4,"2",432.316
"2571",732,4,"3",1434.415
"2572",732,5,"1",39328.497
"2573",732,5,"2",936.507
"2574",732,5,"3",2768.648
"2575",732,6,"1",3233.29
"2576",732,6,"3",232.696
"2577",732,7,"1",708.57
"2578",733,0,"1",3.915
"2579",733,1,"1",169.37
"2580",733,1,"3",61.427
"2581",733,2,"1",139.093
"2582",733,2,"3",487.87
"2583",733,3,"1",4839.161
"2584",733,3,"2",981.882
"2585",733,3,"3",3618.985
"2586",733,4,"1",4309.141
"2587",733,4,"2",1637.775
"2588",733,4,"3",782.659
"2589",733,5,"1",7604.796
"2590",733,5,"2",1729.567
"2591",733,5,"3",1874.399
"2592",733,6,"1",1645.513
"2593",733,6,"3",178.324
"2594",739,2,"2",133.814
"2595",739,3,"1",350.581
"2596",739,3,"2",2509.635
"2597",739,3,"3",491.13
"2598",739,4,"1",1726.191
"2599",739,4,"2",1166.175
"2600",739,4,"3",622.035
"2601",739,5,"1",9416.655
"2602",739,5,"2",4395.704
"2603",739,5,"3",3362.416
"2604",739,6,"1",4229.62
"2605",739,6,"2",664.566
"2606",739,6,"3",251.104
"2607",739,7,"1",482.314
"2608",741,0,"1",148.969
"2609",741,0,"2",198.527
"2610",741,1,"2",1296.571
"2611",741,1,"3",119.923
"2612",741,2,"2",4634.722
"2613",741,2,"3",1392.634
"2614",741,3,"1",1365.569
"2615",741,3,"2",12428.769
"2616",741,3,"3",12994.763
"2617",741,4,"1",2124.568
"2618",741,4,"2",5695.2
"2619",741,4,"3",11013.715
"2620",741,5,"1",2896.641
"2621",741,5,"2",6037.567
"2622",741,5,"3",20104.821
"2623",741,6,"2",550.596
"2624",741,6,"3",2207.631
"2625",741,7,"2",279.371
"2626",742,0,"2",1739.227
"2627",742,1,"2",20660.669
"2628",742,1,"3",120.88
"2629",742,2,"2",20109.418
"2630",742,2,"3",455.904
"2631",742,3,"1",24.15
"2632",742,3,"2",34398.659
"2633",742,3,"3",4433.347
"2634",742,4,"1",155.378
"2635",742,4,"2",6753.892
"2636",742,4,"3",1805.164
"2637",742,5,"1",307.424
"2638",742,5,"2",7081.877
"2639",742,5,"3",4448.868
"2640",742,6,"1",119.628
"2641",742,6,"2",928.426
"2642",742,6,"3",74.513
"2643",743,0,"2",37.752
"2644",743,1,"2",2735.726
"2645",743,1,"3",29.424
"2646",743,2,"1",155.442
"2647",743,2,"2",3198.967
"2648",743,2,"3",173.665
"2649",743,3,"1",896.267
"2650",743,3,"2",7543.348
"2651",743,3,"3",750.669
"2652",743,4,"1",2052.809
"2653",743,4,"2",1626.39
"2654",743,4,"3",533.05
"2655",743,5,"1",1491.298
"2656",743,5,"2",1465.493
"2657",743,5,"3",1776.287
"2658",743,6,"1",458.088
"2659",743,7,"2",33.448
"2660",751,0,"2",12182.702
"2661",751,0,"3",227.402
"2662",751,1,"1",34.256
"2663",751,1,"2",117790.195
"2664",751,1,"3",6234.378
"2665",751,2,"1",1262.515
"2666",751,2,"2",142996.74
"2667",751,2,"3",13274.529
"2668",751,3,"1",12331.815
"2669",751,3,"2",241091.596
"2670",751,3,"3",71433.069
"2671",751,4,"1",4891.907
"2672",751,4,"2",27968.775
"2673",751,4,"3",21636.311
"2674",751,5,"1",11823.437
"2675",751,5,"2",38008.142
"2676",751,5,"3",33237.697
"2677",751,6,"1",2836.029
"2678",751,6,"2",1378.21
"2679",751,6,"3",504.839
"2680",751,7,"1",517.31
"2681",751,7,"2",93.166
"2682",751,7,"3",420.297
"2683",752,1,"2",127.025
"2684",752,1,"3",51.588
"2685",752,2,"2",1044.271
"2686",752,2,"3",135.203
"2687",752,3,"1",252.915
"2688",752,3,"2",8822.567
"2689",752,3,"3",988.174
"2690",752,4,"1",875.459
"2691",752,4,"2",10977.118
"2692",752,4,"3",1726.457
"2693",752,5,"1",5299.843
"2694",752,5,"2",26863.339
"2695",752,5,"3",3277.889
"2696",752,6,"1",1301.925
"2697",752,6,"2",1324.506
"2698",753,1,"2",1045.414
"2699",753,2,"2",3576.138
"2700",753,3,"2",22234.604
"2701",753,3,"3",2668.484
"2702",753,4,"2",15251.559
"2703",753,4,"3",2291.088
"2704",753,5,"1",2595.889
"2705",753,5,"2",20777.769
"2706",753,5,"3",5160.93
"2707",753,6,"1",762.648
"2708",753,6,"2",1048.225
"2709",753,6,"3",221.577
"2710",759,1,"2",901.078
"2711",759,1,"3",184.692
"2712",759,2,"2",2981.368
"2713",759,2,"3",274.718
"2714",759,3,"1",825.097
"2715",759,3,"2",14136.185
"2716",759,3,"3",33346.442
"2717",759,4,"1",2719.031
"2718",759,4,"2",3668.147
"2719",759,4,"3",24438.759
"2720",759,5,"1",7772.258
"2721",759,5,"2",8877.921
"2722",759,5,"3",39427.289
"2723",759,6,"1",3018.142
"2724",759,6,"2",635.475
"2725",759,6,"3",2749.68
"2726",759,7,"1",83.099
"2727",759,7,"2",307.258
"2728",759,7,"3",280.41
"2729",841,0,"1",537.428
"2730",841,0,"2",34545.127
"2731",841,0,"3",1238.237
"2732",841,1,"1",2172.784
"2733",841,1,"2",71165.63
"2734",841,1,"3",5536.171
"2735",841,2,"1",1053.038
"2736",841,2,"2",40941.65
"2737",841,2,"3",5327.484
"2738",841,3,"1",5548.364
"2739",841,3,"2",89279.649
"2740",841,3,"3",26458.011
"2741",841,4,"1",5238.464
"2742",841,4,"2",43275.407
"2743",841,4,"3",10673.222
"2744",841,5,"1",26901.612
"2745",841,5,"2",219726.391
"2746",841,5,"3",24371.037
"2747",841,6,"1",8396.68
"2748",841,6,"2",23000.843
"2749",841,6,"3",1637.955
"2750",841,7,"1",1642.238
"2751",841,7,"2",2570.661
"2752",841,7,"3",576.378
"2753",842,0,"2",162.255
"2754",842,1,"2",1127.036
"2755",842,1,"3",579.957
"2756",842,2,"1",33.719
"2757",842,2,"2",2091.365
"2758",842,2,"3",508.442
"2759",842,3,"1",790.17
"2760",842,3,"2",10391.959
"2761",842,3,"3",3206.27
"2762",842,4,"1",1461.503
"2763",842,4,"2",6036.089
"2764",842,4,"3",3539.017
"2765",842,5,"1",8952.565
"2766",842,5,"2",33876.035
"2767",842,5,"3",10036.885
"2768",842,6,"1",5957.65
"2769",842,6,"2",7459.119
"2770",842,6,"3",1379.093
"2771",842,7,"1",2862.3
"2772",842,7,"2",894.383
"2773",842,7,"3",497.648
"2774",843,1,"2",121.335
"2775",843,2,"1",24.556
"2776",843,2,"2",676.643
"2777",843,2,"3",50.682
"2778",843,3,"1",116.344
"2779",843,3,"2",7191.928
"2780",843,3,"3",937.607
"2781",843,4,"1",774.068
"2782",843,4,"2",4673.495
"2783",843,4,"3",65.78
"2784",843,5,"1",2593.807
"2785",843,5,"2",15995.817
"2786",843,5,"3",4020.985
"2787",843,6,"1",1967.037
"2788",843,6,"2",2257.102
"2789",843,7,"1",331.544
"2790",844,0,"2",400.538
"2791",844,1,"1",579.976
"2792",844,1,"2",1021.661
"2793",844,2,"2",1725.217
"2794",844,3,"1",29369.172
"2795",844,3,"2",5431.008
"2796",844,3,"3",791.009
"2797",844,4,"1",27562.409
"2798",844,4,"2",4281.333
"2799",844,4,"3",2213.317
"2800",844,5,"1",116449.59
"2801",844,5,"2",22731.215
"2802",844,5,"3",9248.318
"2803",844,6,"1",5782.154
"2804",844,6,"2",1418.351
"2805",844,6,"3",551.003
"2806",844,7,"1",1336.52
"2807",845,2,"1",175.254
"2808",845,3,"2",449.164
"2809",845,3,"3",99.072
"2810",845,4,"1",73.981
"2811",845,4,"2",346.045
"2812",845,4,"3",452.133
"2813",845,5,"1",1500.12
"2814",845,5,"2",1719.144
"2815",845,5,"3",210.684
"2816",845,6,"1",177.51
"2817",845,7,"1",692.545
"2818",851,0,"2",1260.757
"2819",851,0,"3",381.411
"2820",851,1,"1",101.517
"2821",851,1,"2",7781.825
"2822",851,1,"3",5307.77
"2823",851,2,"1",12.355
"2824",851,2,"2",10362.217
"2825",851,2,"3",3654.533
"2826",851,3,"1",7576.478
"2827",851,3,"2",44080.827
"2828",851,3,"3",13399.588
"2829",851,4,"1",47231.763
"2830",851,4,"2",9958.554
"2831",851,4,"3",3947.482
"2832",851,5,"1",210865.355
"2833",851,5,"2",22617.008
"2834",851,5,"3",7567.969
"2835",851,6,"1",75593.344
"2836",851,6,"2",1056.907
"2837",851,6,"3",612.131
"2838",851,7,"1",3824.675
"2839",852,0,"2",452.114
"2840",852,1,"2",3237.255
"2841",852,1,"3",704.97
"2842",852,2,"2",5649.875
"2843",852,2,"3",1512.471
"2844",852,3,"1",1649.461
"2845",852,3,"2",29870.405
"2846",852,3,"3",7381.713
"2847",852,4,"1",3750.278
"2848",852,4,"2",3931.86
"2849",852,4,"3",3756.503
"2850",852,5,"1",175970.15
"2851",852,5,"2",21862.996
"2852",852,5,"3",8196.402
"2853",852,6,"1",87799.582
"2854",852,6,"2",1450.642
"2855",852,6,"3",320.353
"2856",852,7,"1",7222.13
"2857",853,0,"2",119.066
"2858",853,1,"2",1470.403
"2859",853,1,"3",277.087
"2860",853,2,"2",1933.746
"2861",853,2,"3",31.372
"2862",853,3,"1",300.021
"2863",853,3,"2",5613.49
"2864",853,3,"3",2894.625
"2865",853,4,"1",4238.792
"2866",853,4,"2",1362.204
"2867",853,4,"3",7628.835
"2868",853,5,"1",25223.834
"2869",853,5,"2",11610.384
"2870",853,5,"3",44502.746
"2871",853,6,"1",38997.067
"2872",853,6,"2",2715.795
"2873",853,6,"3",11044.677
"2874",853,7,"1",101880.546
"2875",853,7,"2",2291.632
"2876",853,7,"3",685.406
"2877",854,1,"2",80.712
"2878",854,1,"3",166.944
"2879",854,2,"2",409.274
"2880",854,2,"3",98.587
"2881",854,3,"1",940.299
"2882",854,3,"2",1816.512
"2883",854,3,"3",100.091
"2884",854,4,"1",813.293
"2885",854,4,"2",474.903
"2886",854,4,"3",675.565
"2887",854,5,"1",11057.302
"2888",854,5,"2",318.258
"2889",854,5,"3",418.477
"2890",854,6,"1",5745.417
"2891",854,6,"2",206.2
"2892",854,6,"3",660.567
"2893",854,7,"1",1072.54
"2894",855,0,"2",398.814
"2895",855,1,"1",45.187
"2896",855,1,"2",1195.316
"2897",855,2,"2",2549.049
"2898",855,2,"3",172.149
"2899",855,3,"1",8826.322
"2900",855,3,"2",10336.991
"2901",855,3,"3",2801.297
"2902",855,4,"1",39212.578
"2903",855,4,"2",3414.147
"2904",855,4,"3",7157.607
"2905",855,5,"1",308605.689
"2906",855,5,"2",5162.042
"2907",855,5,"3",26054.915
"2908",855,6,"1",38338.362
"2909",855,6,"2",55.491
"2910",855,6,"3",2514.335
"2911",855,7,"1",1010.25
"2912",855,7,"3",470.871
"2913",856,0,"1",139.12
"2914",856,0,"2",398.568
"2915",856,1,"1",261.494
"2916",856,1,"2",1181.897
"2917",856,1,"3",195.88
"2918",856,2,"1",712.985
"2919",856,2,"2",1805.029
"2920",856,3,"1",24799.473
"2921",856,3,"2",10037.161
"2922",856,3,"3",6610.865
"2923",856,4,"1",43821.429
"2924",856,4,"2",1882.618
"2925",856,4,"3",4717.665
"2926",856,5,"1",149909.78
"2927",856,5,"2",7807.062
"2928",856,5,"3",17005.053
"2929",856,6,"1",35456.045
"2930",856,6,"2",707.341
"2931",856,6,"3",2995.388
"2932",856,7,"1",4847.766
"2933",856,7,"3",240.125
"2934",857,1,"2",95.442
"2935",857,3,"1",470.954
"2936",857,3,"3",1122.577
"2937",857,4,"1",1235.514
"2938",857,4,"2",490.7
"2939",857,4,"3",688.39
"2940",857,5,"1",6044.059
"2941",857,5,"2",1042.848
"2942",857,5,"3",6307.794
"2943",857,6,"1",1653.95
"2944",857,6,"3",1456.763
"2945",857,7,"1",647.41
"2946",861,0,"2",1021.055
"2947",861,0,"3",22.324
"2948",861,1,"2",8670.861
"2949",861,1,"3",622.368
"2950",861,2,"2",14916.667
"2951",861,2,"3",578.877
"2952",861,3,"1",1082.561
"2953",861,3,"2",74814.919
"2954",861,3,"3",11912.594
"2955",861,4,"1",61305.228
"2956",861,4,"2",58136.537
"2957",861,4,"3",17198.204
"2958",861,5,"1",150943.03
"2959",861,5,"2",56031.165
"2960",861,5,"3",26981.524
"2961",861,6,"1",29272.327
"2962",861,6,"2",6706.45
"2963",861,6,"3",4302.115
"2964",861,7,"1",13682.016
"2965",861,7,"2",399.212
"2966",861,7,"3",425.601
"2967",862,0,"2",326.096
"2968",862,0,"3",294.146
"2969",862,1,"2",2130.606
"2970",862,1,"3",756.585
"2971",862,2,"1",104.88
"2972",862,2,"2",2795.962
"2973",862,2,"3",183.499
"2974",862,3,"1",188.138
"2975",862,3,"2",87028.963
"2976",862,3,"3",6457.415
"2977",862,4,"1",16187.304
"2978",862,4,"2",108292.324
"2979",862,4,"3",9652.598
"2980",862,5,"1",34806.335
"2981",862,5,"2",41872.195
"2982",862,5,"3",14720.912
"2983",862,6,"1",19934.853
"2984",862,6,"2",2267.063
"2985",862,6,"3",385.531
"2986",862,7,"1",14432.168
"2987",862,7,"2",859.244
"2988",862,7,"3",249.179
"2989",863,0,"1",25.951
"2990",863,0,"2",192.262
"2991",863,1,"2",219.996
"2992",863,1,"3",13.628
"2993",863,2,"2",414.576
"2994",863,3,"1",178.917
"2995",863,3,"2",1438.956
"2996",863,3,"3",713.168
"2997",863,4,"1",5503.618
"2998",863,4,"2",4899.777
"2999",863,4,"3",481.599
"3000",863,5,"1",7145.824
"3001",863,5,"2",6819.008
"3002",863,5,"3",525.938
"3003",863,6,"1",1193.858
"3004",863,6,"2",1403.623
"3005",863,7,"1",89.249
"3006",863,7,"2",293.296
"3007",869,2,"2",805.707
"3008",869,3,"1",186.764
"3009",869,3,"2",1344.305
"3010",869,3,"3",173.27
"3011",869,4,"1",1121.445
"3012",869,4,"2",595.456
"3013",869,5,"1",1693.091
"3014",869,5,"2",5210.975
"3015",869,5,"3",540.038
"3016",869,6,"1",2005.299
"3017",869,6,"2",5804.309
"3018",869,6,"3",278.572
"3019",869,7,"1",391.607
"3020",869,7,"2",762.884
"3021",869,7,"3",110.462
"3022",871,0,"2",1312.537
"3023",871,0,"3",196.99
"3024",871,1,"1",694.153
"3025",871,1,"2",9511.293
"3026",871,1,"3",426.766
"3027",871,2,"1",213.885
"3028",871,2,"2",23372.138
"3029",871,2,"3",1116.523
"3030",871,3,"1",3168.732
"3031",871,3,"2",54746.878
"3032",871,3,"3",1679.291
"3033",871,4,"1",14703.748
"3034",871,4,"2",9181.35
"3035",871,4,"3",2648.861
"3036",871,5,"1",22626.2
"3037",871,5,"2",10016.635
"3038",871,5,"3",1902.521
"3039",871,6,"1",2938.429
"3040",871,6,"2",279.822
"3041",871,6,"3",891.764
"3042",871,7,"1",1370.163
"3043",871,7,"2",142.353
"3044",872,0,"1",2520.327
"3045",872,0,"2",21264.987
"3046",872,0,"3",4442.165
"3047",872,1,"1",8364.713
"3048",872,1,"2",67787.659
"3049",872,1,"3",15714.318
"3050",872,2,"1",3338.109
"3051",872,2,"2",58441.254
"3052",872,2,"3",7745.257
"3053",872,3,"1",43433.822
"3054",872,3,"2",136443.3
"3055",872,3,"3",11372.543
"3056",872,4,"1",137551.168
"3057",872,4,"2",23665.297
"3058",872,4,"3",5860.517
"3059",872,5,"1",163097.475
"3060",872,5,"2",30644.397
"3061",872,5,"3",15317.329
"3062",872,6,"1",27232.597
"3063",872,6,"2",2977.143
"3064",872,6,"3",1871.257
"3065",872,7,"1",3778.933
"3066",872,7,"2",15.179
"3067",872,7,"3",119.231
"3068",901,0,"2",32.967
"3069",901,1,"1",14.791
"3070",901,2,"1",484.078
"3071",901,2,"2",45.929
"3072",901,2,"3",51.187
"3073",901,3,"1",4447.707
"3074",901,3,"2",2392.123
"3075",901,3,"3",1496.722
"3076",901,4,"1",4752.68
"3077",901,4,"2",4492.843
"3078",901,4,"3",848.837
"3079",901,5,"1",25881.264
"3080",901,5,"2",10169.913
"3081",901,5,"3",2386.47
"3082",901,6,"1",12071.792
"3083",901,6,"2",1166.465
"3084",901,6,"3",493.516
"3085",901,7,"1",2709.055
"3086",901,7,"2",176.207
"3087",902,0,"2",564.512
"3088",902,1,"2",2287.928
"3089",902,1,"3",124.59
"3090",902,2,"2",2504.138
"3091",902,2,"3",768.677
"3092",902,3,"1",109.739
"3093",902,3,"2",6888.042
"3094",902,3,"3",4351.579
"3095",902,4,"2",3331.43
"3096",902,4,"3",5338.35
"3097",902,5,"1",2033.314
"3098",902,5,"2",13544.66
"3099",902,5,"3",11669.121
"3100",902,6,"1",556.056
"3101",902,6,"2",3360.35
"3102",902,6,"3",77.328
"3103",902,7,"1",128.286
"3104",902,7,"2",875.947
"3105",902,7,"3",24.812
"3106",911,0,"2",677.901
"3107",911,1,"1",39.519
"3108",911,1,"2",4305.198
"3109",911,1,"3",179.167
"3110",911,2,"1",161.948
"3111",911,2,"2",5697.321
"3112",911,2,"3",552.441
"3113",911,3,"1",11571.672
"3114",911,3,"2",33076.354
"3115",911,3,"3",6276.031
"3116",911,4,"1",10320.412
"3117",911,4,"2",10845.661
"3118",911,4,"3",4902.773
"3119",911,5,"1",36073.913
"3120",911,5,"2",21494.911
"3121",911,5,"3",13691.364
"3122",911,6,"1",4697.612
"3123",911,6,"2",587.246
"3124",911,6,"3",443.413
"3125",911,7,"1",254.376
"3126",911,7,"2",137.138
"3127",911,7,"3",202.4
"3128",912,0,"2",18.602
"3129",912,1,"1",107.062
"3130",912,1,"2",2519.818
"3131",912,1,"3",443.158
"3132",912,2,"1",117.741
"3133",912,2,"2",7109.571
"3134",912,2,"3",1317.72
"3135",912,3,"1",950.818
"3136",912,3,"2",36720.621
"3137",912,3,"3",7009.634
"3138",912,4,"1",1058.525
"3139",912,4,"2",17273.45
"3140",912,4,"3",3177.406
"3141",912,5,"1",1872.433
"3142",912,5,"2",27178.904
"3143",912,5,"3",7335.945
"3144",912,6,"1",421.727
"3145",912,6,"2",533.531
"3146",912,6,"3",1045.811
"3147",912,7,"1",200.488
"3148",912,7,"2",21.623
"3149",941,1,"2",101.807
"3150",941,3,"2",829.079
"3151",941,3,"3",2889.507
"3152",941,4,"1",457.252
"3153",941,4,"2",262.342
"3154",941,4,"3",2629.437
"3155",941,5,"1",2008.186
"3156",941,5,"2",1544.917
"3157",941,5,"3",7533.475
"3158",941,6,"1",1619.809
"3159",941,6,"2",468.978
"3160",941,6,"3",2300.53
"3161",941,7,"1",744.065
"3162",941,7,"2",532.313
"3163",941,7,"3",233.876
"3164",942,1,"3",48.202
"3165",942,2,"2",82.444
"3166",942,2,"3",157.497
"3167",942,3,"1",60.188
"3168",942,3,"2",332.162
"3169",942,3,"3",698.198
"3170",942,4,"3",539.154
"3171",942,5,"2",304.747
"3172",942,5,"3",995.456
"3173",942,6,"1",312.61
"3174",949,0,"1",407.704
"3175",949,0,"2",1788.495
"3176",949,0,"3",41.717
"3177",949,1,"1",2463.033
"3178",949,1,"2",4775.625
"3179",949,1,"3",677.208
"3180",949,2,"1",2505.582
"3181",949,2,"2",3362.001
"3182",949,2,"3",509.372
"3183",949,3,"1",7842.659
"3184",949,3,"2",12263.371
"3185",949,3,"3",14070.905
"3186",949,4,"1",6357.516
"3187",949,4,"2",2305.823
"3188",949,4,"3",4540.655
"3189",949,5,"1",46973.1
"3190",949,5,"2",4088.662
"3191",949,5,"3",21123.847
"3192",949,6,"1",69506.122
"3193",949,6,"2",775.428
"3194",949,6,"3",4633.035
"3195",949,7,"1",11249.171
"3196",949,7,"2",508.311
"3197",949,7,"3",324.784
"3198",951,0,"2",77.135
"3199",951,0,"3",60.822
"3200",951,1,"2",1124.398
"3201",951,1,"3",110.472
"3202",951,2,"1",104.609
"3203",951,2,"2",4948.725
"3204",951,2,"3",1513.348
"3205",951,3,"1",2193.944
"3206",951,3,"2",37438.338
"3207",951,3,"3",6082.19
"3208",951,4,"1",117.32
"3209",951,4,"2",19160.412
"3210",951,4,"3",4980.305
"3211",951,5,"1",2145.845
"3212",951,5,"2",17922.88
"3213",951,5,"3",2669.209
"3214",951,6,"1",110.137
"3215",951,6,"2",86.474
"3216",952,0,"2",475.02
"3217",952,0,"3",263.097
"3218",952,1,"2",4050.558
"3219",952,1,"3",267.964
"3220",952,2,"2",15060.277
"3221",952,2,"3",1300.854
"3222",952,3,"2",87688.288
"3223",952,3,"3",16495.017
"3224",952,4,"2",32710.75
"3225",952,4,"3",3950.089
"3226",952,5,"2",22698.394
"3227",952,5,"3",6140.692
"3228",952,6,"2",258.324
"3229",953,0,"2",174.403
"3230",953,0,"3",79.105
"3231",953,1,"2",1692.411
"3232",953,1,"3",5716.947
"3233",953,2,"2",2344.691
"3234",953,2,"3",8337.869
"3235",953,3,"2",22690.421
"3236",953,3,"3",10840.631
"3237",953,4,"2",11924.02
"3238",953,4,"3",2998.101
"3239",953,5,"2",6662.667
"3240",953,5,"3",4006.658
"3241",961,0,"2",477.591
"3242",961,0,"3",244.423
"3243",961,1,"2",12324.618
"3244",961,1,"3",829.974
"3245",961,2,"2",29146.344
"3246",961,2,"3",3267.336
"3247",961,3,"1",267.791
"3248",961,3,"2",164707.739
"3249",961,3,"3",9215.999
"3250",961,4,"2",65853.193
"3251",961,4,"3",2880.411
"3252",961,5,"1",271.614
"3253",961,5,"2",32330.398
"3254",961,5,"3",4453.711
"3255",961,6,"2",2794.079
"3256",961,6,"3",157.381
"3257",961,7,"2",760.444
"3258",969,0,"1",2382.107
"3259",969,0,"2",2604.42
"3260",969,0,"3",242.378
"3261",969,1,"1",4648.624
"3262",969,1,"2",30040.472
"3263",969,1,"3",3611.633
"3264",969,2,"1",6043.428
"3265",969,2,"2",46916.796
"3266",969,2,"3",10800.671
"3267",969,3,"1",22774.49
"3268",969,3,"2",101991.998
"3269",969,3,"3",23183.444
"3270",969,4,"1",5837.186
"3271",969,4,"2",11771.652
"3272",969,4,"3",4782.769
"3273",969,5,"1",9509.177
"3274",969,5,"2",19093.508
"3275",969,5,"3",8688.348
"3276",969,6,"1",996.386
"3277",969,6,"2",1591.286
"3278",969,6,"3",716.389
"3279",969,7,"1",32.626
"3280",969,7,"3",34.389
"3281",970,0,"2",2146.565
"3282",970,1,"2",16622.362
"3283",970,2,"2",19818.138
"3284",970,3,"2",27352.755
"3285",970,4,"2",2439.39
"3286",970,5,"1",166.772
"3287",970,5,"2",1785.758
"3288",970,6,"2",31.68
"3289",990,2,"2",108.955
"3290",990,2,"3",117.367
"3291",990,3,"1",156.813
"3292",990,3,"2",1593.909
"3293",990,3,"3",1169.314
"3294",990,4,"1",187.823
"3295",990,4,"2",769.236
"3296",990,4,"3",510.247
"3297",990,5,"1",456.341
"3298",990,5,"2",2263.894
"3299",990,5,"3",2289.418
"3300",990,6,"1",110.474
"3301",990,6,"2",589.985
"3302",990,6,"3",454.759
"3303",990,7,"3",135.222
"3304",NA,0,NA,964126.453
"3305",NA,1,NA,2100999.497
"3306",NA,2,NA,1835860.493
"3307",NA,3,NA,5971444.907
"3308",NA,4,NA,1576664.968
"3309",NA,5,NA,4277266.658
"3310",NA,6,NA,341045.994
"3311",NA,7,NA,53218.515
